BCTC_nganh;CP;Balance_sheet;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;TỔNG TÀI SẢN;Tiền mặt, vàng bạc, đá quý;Tiền gửi tại Ngân hàng nhà nước Việt Nam;Tiền gửi tại các TCTD khác và cho vay các TCTD khác;Tiền gửi tại các TCTD khác;Cho vay các TCTD khác;Dự phòng rủi ro;Chứng khoán kinh doanh;Chứng khoán kinh doanh;Dự phòng giảm giá chứng khoán kinh doanh;Các công cụ tài chính phái sinh và các tài sản tài chính khác;Cho vay khách hàng;Cho vay khách hàng;Dự phòng rủi ro cho vay khách hàng;Hoạt động mua nợ;Mua nợ;Dự phòng rủi ro hoạt động mua nợ;Chứng khoán đầu tư;Chứng khoán đầu tư sẵn sàng để bán;Chứng khoán đầu tư giữ đến ngày đáo hạn;Dự phòng giảm giá chứng khoán đầu tư;Góp vốn, đầu tư dài hạn;Đầu tư vào công ty con;Đầu tư vào công ty liên doanh;Vốn Góp liên doanh;Đầu tư vào công ty liên kết;Đầu tư dài hạn khác;Dự phòng giảm giá đầu tư dài hạn;Tài sản cố định;Tài sản cố định hữu hình;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản cố định thuê tài chính;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản cố định vô hình;Nguyên giá TSCĐ;Hao mòn TSCĐ;Bất động sản đầu tư;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản Có khác;Các khoản phải thu;Các khoản lãi, phí phải thu;Tài sản thuế TNDN hoãn lại;Tài sản Có khác;- Trong đó: Lợi thế thương mại;Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác;;NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU;Tổng nợ phải trả;Các khoản nợ chính phủ và NHNN Việt Nam;Tiền gửi và vay các Tổ chức tín dụng khác;Tiền gửi của các tổ chức tín dụng khác;Vay các tổ chức tín dụng khác;Tiền gửi của khách hàng;Các công cụ tài chính phái sinh và các khoản nợ tài chính khác;Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác;Phát hành giấy tờ có giá;Các khoản nợ khác;Các khoản lãi, phí phải trả;Thuế TNDN hoãn lại phải trả;Các khoản phải trả và công nợ khác;Dự phòng rủi ro khác;Vốn chủ sở hữu;Vốn của tổ chức tín dụng;Vốn điều lệ;Vốn đầu tư XDCB;Thặng dư vốn cổ phần;Cổ phiếu Quỹ;Cổ phiếu ưu đãi;Vốn khác;Quỹ của tổ chức tín dụng;Chênh lệch tỷ giá hối đoái;Chênh lệch đánh giá lại tài sản;Lợi nhuận chưa phân phối;Lợi ích của cổ đông thiểu số;Lợi ích của cổ đông thiểu số (trước 2015);;CHỈ TIÊU NGOẠI BẢNG;Nợ tiềm tàng;Thư tín dụng;Thư tín dụng trả ngay;Thư tín dụng trả chậm;Khác;Bảo lãnh tín dụng;Bảo lãnh vay vốn;Bảo lãnh thanh toán;Bảo lãnh thực hiện hợp đồng;Bảo lãnh dự thầu;Bảo lãnh xuất khẩu;Khác;Cam kết tín dụng;Cam kết giao dịch hối đoái;Cam kết mua ngoại tệ;Cam kết bán ngoại tệ;Cam kết giao dịch hoán đổi;Cam kết giao dịch tương lai;Cam kết cho vay không hủy ngang;Cam kết trong nghiệp vụ L/C;Cam kết khác;Tín dụng growth;Income_statement;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Thu nhập lãi và các khoản thu nhập tương tự;Chi phí lãi và các chi phí tương tự;Thu nhập lãi thuần;Thu nhập từ hoạt động dịch vụ;Chi phí hoạt động dịch vụ;Lãi/Lỗ thuần từ hoạt động dịch vụ;Lãi/(lỗ) thuần từ hoạy động kinh doanh ngoại hối và vàng;Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh;Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư;Thu nhập từ hoạt động khác;Chi phí hoạt động khác;Lãi/(lỗ) thuần từ hoạt động khác;Thu nhập từ góp vốn, mua cổ phần;Tổng thu nhập hoạt động;Chi phí hoạt động;LN thuần từ hoạt động kinh doanh trước CF dự phòng rủi ro tín dụng;Chi phí dự phòng rủi ro tín dụng;Tổng lợi nhuận trước thuế;Chi phí thuế TNDN hiện hành;Chi phí thuế TNDN hoãn lại;Chi phí thuế thu nhập doanh nghiệp;Lợi nhuận sau thuế;Lợi ích của cổ đông thiểu số;Cổ đông của Công ty mẹ;Lãi cơ bản trên cổ phiếu (VND);CF trực tiếp;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Lưu chuyển tiền từ hoạt động kinh doanh;Thu nhập lãi và các khoản thu nhập tương tự nhận được;Chi phí lãi và các chi phí tương tự đã trả;Thu nhập từ hoạt động dịch vụ nhận được;Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh;Thu nhập thuần từ hoạt động kinh doanh ngoại hối và vàng;Thu nhập từ hoạt động kinh doanh chứng khoán;Thu nhập khác;Tiền thu các khoản nợ đã được xử lý, xóa, bù đắp bằng nguồn rủi ro;Tiền chi trả cho nhân viên và hoạt động quản lý, cộng cụ;Tiền thuế thu nhập thực nộp trong kỳ;Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động;Những thay đổi về tài sản hoạt động;Tiền gửi tại NHNN;(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác;(Tăng)/giảm các khoản về kinh doanh chứng khoán;(Tăng)/Giảm các công cụ tài chính phái sinh và các tài sản tài chính khác;(Tăng)/Giảm các khoản cho vay khách hàng;(Tăng)/Giảm lãi, phí phải thu;Tăng/(Giảm) nguồn dự phòng để bù đắp tổn thất các khoản;(Tăng)/Giảm khác về tài sản hoạt động;Những thay đổi về công nợ hoạt động;Tăng/(Giảm) các khoản nợ chính phủ và NHNN;Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác;Tăng/(Giảm) tiền gửi của khách hàng;Tăng/(Giảm) phát hành giấy tờ có giá;Tăng/(Giảm) vốn tài trợ, uỷ thác đầu tư của chính phủ và các TCTD khác;Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác;Tăng/(Giảm) lãi, phí phải trả;Tăng/(Giảm) khác về công nợ hoạt động;Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập DN;Thuế thu nhập doanh nghiệp đã trả;Chi từ các quỹ của TCTD;Thu được từ nợ khó đòi;Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh;Lưu chuyển tiền từ hoạt động đầu tư;Mua sắm TSCĐ;Tiền thu được từ thanh lý, nhượng bán tài sản cố định;Tiền chi từ thanh lý, nhượng bán TSCĐ;Mua sắm Bất động sản đầu tư;Tiền thu từ bán, thanh lý bất động sản đầu tư;Tiền chi ra do bán, thanh lý bất động sản đầu tư;Tiền chi đầu tư, góp vốn vào các đơn vị khác;Tiền thu từ đầu tư, góp vốn vào các đơn vị khác;Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn;Lưu chuyển tiền thuần từ hoạt động đầu tư;Lưu chuyển tiền từ hoạt động tài chính;Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu;Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác;Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác;Cổ tức trả cho cổ đông, lợi nhuận đã chia;Tiền chi ra mua cổ phiếu quỹ;Tiền thu được do bán cổ phiếu quỹ;Lưu chuyển tiền thuần từ hoạt động tài chính;Lưu chuyển tiền thuần trong kỳ;Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ;Điều chỉnh ảnh hưởng của thay đổi tỷ giá;Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ;notes;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Chứng khoán kinh doanh;Chứng khoán nợ;Trái phiếu chính phủ;Trái phiếu chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Chứng khoán vốn;Chứng khoán Vốn do các TCTD khác phát hành;Chứng khoán Vốn do các TCKT trong nước phát hành;Chứng khoán Vốn nước ngoài;Chứng khoán kinh doanh khác;Dự phòng rủi ro chứng khoán kinh doanh;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Tình trạng niêm yết của các chứng khoán kinh doanh;Chứng khoán nợ;Đã niêm yết;Chưa niêm yết;Chứng khoán vốn;Đã niêm yết;Chưa niêm yết;Chứng khoán kinh doanh khác;Đã niêm yết;Chưa niêm yết;Các khoản cho vay phân theo đối tượng khách hàng;Cho vay các tổ chức kinh tế, cá nhân trong nước;Chiết khấu thương phiếu và giấy tờ có giá;Cho thuê tài chính;Các khoản trả thay khách hàng;Cho vay bằng vốn tài trợ, uỷ thác đầu tư;Cho vay đối với các tổ chức, cá nhân nước ngoài;Cho vay theo chỉ định của Chính phủ;Nợ cho vay được khoanh và nợ chờ xử lý;Các khoản cho vay khác;Các khoản cho vay phân theo ngành;Thương mại;Nông nghiệp và lâm nghiệp;Sản xuất;Công nghiệp chế biến, chế tạo;Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí;Cung cấp nước, quản lý và xử lý rác thải, nước thải;Khai khoáng;Xây dựng;Dịch vụ cộng đồng và cá nhân;Hoạt động phục vụ cá nhân và cộng đồng;Hoạt động các tổ chức và đoàn thể quốc tế;Y tế và hoạt động cứu trợ xã hội;Nghệ thuật, vui chơi, giải trí;Hoạt động hành chính và các dịch vụ hỗ trợ;Hoạt động của Đảng, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm XH bắt buộc;Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất vật chất và dịch vụ tự tiêu dùng của hộ gia đình;Hoạt động dịch vụ khác;Kho bãi,vận tải, viễn thông;Vận tải, kho bãi;Thông tin và truyền thông;Giáo dục và đào tạo;Giáo dục và đào tạo;Hoạt động chuyên môn, khoa học và công nghệ;Bất động sản và tư vấn;Khách sạn và nhà hàng;Dịch vụ tài chính;Các ngành khác;Các khoản cho vay phân loại theo chất lượng nợ cho vay;Nợ đủ tiêu chuẩn;Nợ cần chú ý;Nợ dưới tiêu chuẩn;Nợ nghi ngờ;Nợ xấu có khả năng mất vốn;Các khoản cho vay phân theo thời gian;Cho vay ngắn hạn;Cho vay trung hạn;Cho vay  dài hạn;Các khoản cho vay phân theo tiền tệ;VNĐ;Ngoại tệ và vàng;Các khoản cho vay phân theo vị trí địa lý;TP Hồ Chí Minh;Hà Nội;Đồng bằng sông Cửu Long;Miền trung;Khác;Các khoản cho vay phân theo nhóm khách hàng;Doanh nghiệp nhà nước;Công ty TNHH và cổ phần;Doanh nghiệp nước ngoài;Hợp tác xã và công ty tư nhân;Cá nhân;Khác;Chứng khoán đầu tư;Chứng khoán đầu tư sẵn sàng để bán;Chứng khoán Nợ;Trái phiếu Chính phủ;Trái phiếu do chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Chứng khoán Vốn;Chứng khoán Vốn do các TCTD khác trong nước phát hành;Chứng khoán Vốn do các TCKT trong nước phát hành;Chứng khoán Vốn nước ngoài;Dự phòng rủi ro chứng khoán sẵn sàng để bán;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Chứng khoán đầu tư giữ đến ngày đáo hạn;Chứng khoán nợ;Trái phiếu Chính phủ;Trái phiếu do chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Trái phiếu đặc biệt do VAMC phát hành;Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Dự phòng trái phiếu đặc biệt;Các khoản tiền gửi phân loại theo loại tiền gửi;Tiền gửi không kỳ hạn;Tiền gửi có kỳ hạn;Tiền gửi tiết kiệm;Tiền gửi ký quỹ;Tiền gửi cho những mục đích riêng biệt;Các khoản tiền gửi phân theo loại tiền tệ;VNĐ;Ngoại tệ;Các khoản tiền gửi phân theo nhóm khách hàng;Doanh nghiệp nhà nước;Doanh nghiệp tư nhân;Doanh nghiệp nước ngoài;Cá nhân;Khác;Tài sản sinh lãi;Công nợ phải trả lãi;Quỹ của tổ chức tín dụng;Quỹ dự trữ bổ sung vốn điều lệ;Quỹ dự phòng tài chính;Quỹ đầu tư phát triển;Quỹ Khác;Thu nhập lãi và các khoản thu nhập tương tự;Thu nhập lãi cho vay khách hàng;Thu nhập lãi tiền gửi;Thu lãi từ kinh doanh, đầu tư chứng khoán nợ:;Thu lãi từ chứng khoán kinh doanh;Thu lãi từ chứng khoán đầu tư;Thu nhập lãi cho thuê tài chính;Tu khác từ hoạt động tín dụng;Chi phí lãi và các chi phí tương tự;Trả lãi tiền gửi;Trả lãi tiền vay;Trả lãi phát hành trái phiếu và giấy tờ có giá;Chi phí khác cho hoạt động tín dụng;Lãi thuần từ hoạt động dịch vụ;Thu từ dịch vụ thanh toán;Thu từ dịch vụ ngân quỹ;Thu từ nghiệp vụ bảo lãnh;Thu từ nghiệp vụ ủy thác và đại lý;Thu từ hoạt động bảo hiểm;Thu từ dịch vụ môi giới;Thu khác;Chi về dịch vụ thanh toán;Chi về dịch vụ ngân quỹ;Chi về dịch vụ viễn thông;Chi về nghiệp vụ ủy thác và đại lý;Chi từ hoạt động bảo hiểm;Chi từ dịch vụ môi giới;Chi khác;Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối;Thu từ kinh doanh ngoại tệ giao ngay;Thu từ các công cụ tài chính phái sinh tiền tệ;Thu từ giao dịch kinh doanh vàng;Lãi chênh lệch tỷ giá ngoại tệ kinh doanh;Chi về kinh doanh ngoại tệ giao ngay;Chi về các công cụ tài chính phái sinh tiền tệ;Chi về  giao dịch kinh doanh vàng;Lỗ chênh lệch tỷ giá ngoại tệ kinh doanh;Lãi thuần từ mua bán chứng khoán kinh doanh;Thu nhập từ mua bán chứng khoán kinh doanh;Chi phí về mua bán chứng khoán kinh doanh;Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh;Lãi thuần từ mua bán chứng khoán đầu tư;Thu nhập từ mua bán chứng khoán đầu tư;Lãi từ thanh lý các khoản đầu tư dài hạn khác;Chi phí về mua bán chứng khoán đầu tư;Lỗ do thanh lý các khoản đầu tư dài hạn khác;Hoàn nhập dự phòng giảm giá chứng khoán đầu tư sẵn sàng để bán;Hoàn nhập dự phòng giảm giá chứng khoán đầu tư giữ đến ngày đáo hạn;Lãi thuần từ hoạt động khác;Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro;Thu từ thanh lý tài sản cố định;Thu từ nghiệp vụ mua bán nợ;Thu về nghiệp vụ tất toán Trái phiếu VAMC;Thu nhập về các công cụ tài chính phái sinh khác;Thu nhập khác;Chi phí cho nghiệp vụ hoán đổi lãi suất;Chi từ thanh lý tài sản;Chi về nghiệp vụ bán nợ;Chi về các công cụ tài chính phái sinh khác;Chi công tác xã hội;Chi phí khác;Chi phí hoạt động;Chi nộp thuế và các khoản phí, lệ phí;Chi phí cho nhân viên;Chi lương và phụ cấp;Các khoản chi đóng góp theo lương;Chi trợ cấp;Chi công tác xã hội;Chi khác;Chi về tài sản;Chi Khấu hao TSCĐ;Chi khác về tài sản;Chi cho hoạt động quản lý công vụ;Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng;Chi phí dự phòng giảm giá các khoản đầu tư dài hạn và dự phòng nợ khó đòi;Chi dự phòng trợ cấp thôi việc;Chi phí hoạt động khác;CAR
Q2/2020;TCB ;23229;Kiểm toán KPMG;Chấp nhận toàn phần;395861,051;4106,425;8844,67;45284,968;36014,074;9270,894;0;9340,287;9364,565;-24,278;0;229385,47;231665,787;-2280,317;0;1,682;-1,682;69556,147;69178,849;700;-322,702;11,806;0;0;0;0;12,466;-0,66;4126,007;1148,505;1989,411;-840,906;0;0;0;2977,502;3699,629;-722,127;1142,624;1435,699;-293,075;24062,647;17450,115;5597,591;0;1344,71;0;-329,769;0;395861,051;328431,848;0;43577,62;16726,745;26850,875;249857,269;364,698;0;23404,482;11227,779;3927,501;0;7300,278;0;67429,203;35477,962;35001,4;0;476,562;0;0;0;5172,66;-1,105;0;26404,162;375,524;0;0;0;45989,699;24786,515;0;0;24786,515;21203,184;35,008;0;0;0;0;21168,176;537536,609;225593,895;2347,789;1373,127;221872,979;0;0;24786,515;287156,199;;23229;Kiểm toán KPMG;Chấp nhận toàn phần;6630,891;-2695,513;3935,378;1523,122;-268,733;1254,389;-30,213;92,559;235,223;1269,814;-862,058;407,756;0,039;5895,131;-1839,257;4055,874;-439,031;3616,843;-727,848;0;-727,848;2888,995;-72,116;2816,879;0;23229;Kiểm toán KPMG;Chấp nhận toàn phần;0;7681,446;-2353,742;1104,447;147,572;147,572;0;368,999;125,561;-1553,84;-32,225;5488,218;0;0;-4644,914;2533,457;0;355,285;0;-1053,27;-4245,587;0;-1003,839;-19348,239;14758,477;5932,38;0;-20,767;0;-25,001;-1273,8;0;-0,019;0;-1273,819;0;-61,282;4,847;0;0;0;0;0;0;0,039;-56,396;0;0;0;0;-37,079;0;0;-37,079;-1367,294;50216,352;-13,463;48835,595;23229;Kiểm toán KPMG;Chấp nhận toàn phần;9340,287;9364,565;8208,086;156,867;999,612;0;0;0;0;0;0;0;-24,278;-24,278;0;0;9364,565;9364,565;8364,952;999,613;0;0;0;0;0;0;231665,787;229450,422;2048,739;0;0;165,769;0,857;0;0;0;231665,787;24230,746;17,958;22287,503;18620,68;2391,413;22,542;1252,868;6468,78;563,527;0;0;46,48;14,227;416,833;0;0;85,987;2432,856;1782,751;650,105;494,186;193,368;300,818;69504,581;652,671;1829,434;103183,545;231665,787;227230,835;2334,533;799,809;397,642;902,968;231665,787;80149,527;56291,646;95224,614;231665,787;219808,603;11857,184;0;0;0;0;0;0;231665,787;5569,001;120237,218;2078,339;295,851;103183,545;301,833;69556,147;68861,397;68522,906;13327,559;10277,818;6747,667;38169,862;0;655,943;200;455,943;0;-317,452;-26,922;-290,53;0;694,75;700;0;0;0;700;0;0;-5,25;0;-5,25;0;0;249857,269;81424,095;163861,847;0;4571,327;0;249857,269;238777,434;11079,835;249857,269;5896,6;62,584;3621,222;187072,02;53204,843;0;0;5172,66;1332,891;3839,295;0;0,474;6630,891;4799,428;113,848;1546,053;0;1546,053;0;171,562;2695,513;2173,893;179,972;333,176;8,472;1112,625;612,313;0,39;258,5;226,718;187,881;45,027;192,293;-305,75;-16,055;0;0;0;-7,523;-81,169;-30,213;435,804;737,243;0;0;-981,954;-221,306;0;0;92,559;152,857;-45,422;-14,876;235,223;217,227;0;-146,877;0;163,796;1,077;407,756;125,561;0;0;0;1059,114;85,139;0;0;0;-807,204;0;-54,854;1697,493;34,094;1196,476;1196,476;0;0;0;0;217,595;82,071;135,524;74,251;66,2;0;0;108,877;0.0000000000
Q3/2020;TCB ;23215;;;401461,729;4205,407;9728,941;26597,264;22303,474;4293,79;0;10054,88;10063,292;-8,412;0;228667,892;230715,706;-2047,814;0;1,682;-1,682;94911,279;95198,963;200;-487,684;11,806;0;0;0;0;12,466;-0,66;4272,535;1184,445;2065,13;-880,685;0;0;0;3088,09;3837,044;-748,954;1133,674;1435,699;-302,025;21878,051;14800,995;5988,496;0;1321,618;0;-233,058;0;401461,729;330853,376;0;42459,349;16856,49;25602,859;252572,479;425,907;0;22784,847;12610,794;3736,099;0;8874,695;0;70608,353;35477,962;35001,4;0;476,562;0;0;0;5172,187;-1,749;0;29503,18;456,773;0;0;0;24669,151;0;0;0;0;24669,151;34,868;0;0;0;0;24634,283;473775,489;159103,571;4948,994;231,654;153922,923;0;0;28270,989;286400,929;;23215;;;7700,905;-2553,225;5147,68;1586,271;-441,253;1145,018;45,85;127,725;203,813;1653,429;-826,901;826,528;0,15;7496,764;-2489,18;5007,584;-1033,718;3973,866;-793,599;0;-793,599;3180,267;-81,249;3099,018;0;23215;;;0;7323,435;-2607,678;1029,644;526,505;526,505;0;226,496;575,07;-1902,29;-611,851;4559,331;0;0;4809,37;-25685,477;0;950,081;0;-1372,607;2244,492;0;0;-1118,271;2715,21;-619,635;0;61,209;0;1252,371;-12203,926;0;-0,473;0;-12204,399;0;-157,104;0,831;-0,551;0;0;0;0;0;0,15;-156,674;0;0;0;0;0;0;0;0;-12361,073;48835,595;-0,644;36473,878;23215;;;10054,88;10063,292;7175,391;0;2887,901;0;0;0;0;0;0;0;-8,412;-6,911;-1,501;0;0;0;0;0;0;0;0;0;0;0;230715,706;229131,68;1448,229;0;0;134,985;0,812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230715,706;227352,692;1978,964;389,14;569,505;425,405;230715,706;80014,791;57229,277;93471,638;230715,706;219264,101;11451,605;0;0;0;0;0;0;0;0;0;0;0;0;0;94911,279;94712,779;94543,02;21073,571;10673,063;8351,475;54444,911;0;655,943;200;455,943;0;-486,184;-54,672;-431,512;0;198,5;200;0;0;0;200;0;0;-1,5;0;-1,5;0;0;252572,479;93825,733;155146,949;0;3599,797;0;252572,479;241615,038;10957,441;0;0;0;0;0;0;0;0;5172,187;1332,891;3838,822;0;0,474;7700,905;5827,704;59,888;1557,614;0;1557,614;0;255,699;2553,225;2019,369;131,543;390,318;11,995;1145,018;768,389;0,421;345,145;125,033;211,371;55,747;80,165;-506,927;-16,86;0;0;0;-6,475;89,009;45,85;99,967;170,656;0;0;0;-224,773;0;0;127,725;198,638;-86,779;15,866;203,813;553,525;0;-184,73;0;-27,75;-137,232;826,528;575,07;0;0;0;961,409;116,95;0;0;0;-676,203;0;-150,698;2489,18;27,019;1320,106;1320,106;0;0;0;0;296,5;93,457;203,043;524,68;68,839;9,675;0;242,361;0.0000000000
Q4/2020;TCB ;23131;;;439602,933;3663,615;10253,324;28994,954;21112,63;7882,324;0;8347,576;8357,447;-9,871;0;275310,367;277524,615;-2214,248;0;1,682;-1,682;84447,241;84632,952;200;-385,711;11,806;0;0;0;0;12,466;-0,66;4613,423;1470,942;2416,349;-945,407;0;0;0;3142,481;3923,203;-780,722;1124,724;1435,699;-310,975;22835,903;16572,411;5184,822;0;1268,562;0;-189,892;0;439602,933;364988,147;0;47484,812;21232,089;26252,723;277458,651;266,926;0;27899,64;11878,118;3252,009;0;8626,109;0;74614,786;35525,569;35049,062;0;476,507;0;0;0;6789,643;0;0;31815,705;483,869;0;0;0;21156,705;0;0;0;0;21156,705;34,868;0;0;0;0;21121,837;519149,611;185950,56;1605,493;3004,364;181340,703;0;0;30880,187;302318,864;;23131;;;7665,93;-2210,191;5455,739;1629,671;-560,537;1069,134;13,411;27,787;500,764;1364,698;-673,645;691,053;4,002;7761,89;-2306,767;5455,123;-366,266;5088,857;-1081,306;0;-1081,306;4007,551;-54,452;3953,099;0;23131;;;0;8321,011;-2558,04;961,154;441,447;441,447;0;387,996;422,8;-1177,15;-1388,211;5411,007;0;0;-3375,9;12389,497;0;-46808,909;0;-244,286;-2267,983;0;0;5025,463;24886,172;5272,506;0;-158,981;0;-607,444;-478,858;0;-0,118;0;-478,976;0;-268,085;0,801;-0,008;0;0;0;0;0;4,002;-263,29;0;47,607;0;-157,713;-28,007;0;0,651;-137,462;-879,728;36473,878;1,749;35595,899;23131;;;8347,576;8357,447;4035,936;0;4321,511;0;0;0;0;0;0;0;-9,871;-9,871;0;0;0;0;0;0;0;0;0;0;0;0;277524,615;275594,164;1815,974;0;0;113,31;1,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277524,615;274423,557;1805,866;416,892;533,944;344,356;277524,615;92424,839;85255,104;99844,672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84447,241;84248,741;84177,005;17367,757;0;20280,594;46528,654;0;455,947;5,511;450,436;0;-384,211;-12,145;-372,066;0;198,5;200;0;0;0;200;0;0;-1,5;0;-1,5;0;0;277458,651;122972,489;149420,224;0;5065,938;0;0;0;0;0;0;0;0;0;0;0;0;6789,643;1872,102;4917,067;0;0,474;7665,93;5558,063;44,638;1834,04;0;1834,04;0;229,189;2210,191;1662,859;132,559;398,665;16,108;1069,134;854,86;0,842;143,807;152,881;286,337;73,709;117,235;-516,423;-25,369;0;0;0;-20,511;1,766;13,411;147,843;235,47;0;0;-216,102;-153,8;0;0;27,787;226,837;-196,886;-2,164;500,764;758,336;0;-359,011;0;-17,142;118,581;691,053;422,8;0;0;0;881,055;60,843;0;0;0;-635,034;0;-38,611;2306,767;28,503;1396,404;1396,404;0;0;0;0;-441,202;134,868;-576,07;-725,63;71,002;1,288;0;1976,402;0.0000000000
