item;CP;Balance_sheet;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;TỔNG TÀI SẢN;Tiền mặt, vàng bạc, đá quý;Tiền gửi tại Ngân hàng nhà nước Việt Nam;Tiền gửi tại các TCTD khác và cho vay các TCTD khác;Tiền gửi tại các TCTD khác;Cho vay các TCTD khác;Dự phòng rủi ro;Chứng khoán kinh doanh;Chứng khoán kinh doanh;Dự phòng giảm giá chứng khoán kinh doanh;Các công cụ tài chính phái sinh và các tài sản tài chính khác;Cho vay khách hàng;Cho vay khách hàng;Dự phòng rủi ro cho vay khách hàng;Hoạt động mua nợ;Mua nợ;Dự phòng rủi ro hoạt động mua nợ;Chứng khoán đầu tư;Chứng khoán đầu tư sẵn sàng để bán;Chứng khoán đầu tư giữ đến ngày đáo hạn;Dự phòng giảm giá chứng khoán đầu tư;Góp vốn, đầu tư dài hạn;Đầu tư vào công ty con;Đầu tư vào công ty liên doanh;Vốn Góp liên doanh;Đầu tư vào công ty liên kết;Đầu tư dài hạn khác;Dự phòng giảm giá đầu tư dài hạn;Tài sản cố định;Tài sản cố định hữu hình;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản cố định thuê tài chính;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản cố định vô hình;Nguyên giá TSCĐ;Hao mòn TSCĐ;Bất động sản đầu tư;Nguyên giá TSCĐ;Hao mòn TSCĐ;Tài sản Có khác;Các khoản phải thu;Các khoản lãi, phí phải thu;Tài sản thuế TNDN hoãn lại;Tài sản Có khác;- Trong đó: Lợi thế thương mại;Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác;;NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU;Tổng nợ phải trả;Các khoản nợ chính phủ và NHNN Việt Nam;Tiền gửi và vay các Tổ chức tín dụng khác;Tiền gửi của các tổ chức tín dụng khác;Vay các tổ chức tín dụng khác;Tiền gửi của khách hàng;Các công cụ tài chính phái sinh và các khoản nợ tài chính khác;Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác;Phát hành giấy tờ có giá;Các khoản nợ khác;Các khoản lãi, phí phải trả;Thuế TNDN hoãn lại phải trả;Các khoản phải trả và công nợ khác;Dự phòng rủi ro khác;Vốn chủ sở hữu;Vốn của tổ chức tín dụng;Vốn điều lệ;Vốn đầu tư XDCB;Thặng dư vốn cổ phần;Cổ phiếu Quỹ;Cổ phiếu ưu đãi;Vốn khác;Quỹ của tổ chức tín dụng;Chênh lệch tỷ giá hối đoái;Chênh lệch đánh giá lại tài sản;Lợi nhuận chưa phân phối;Lợi ích của cổ đông thiểu số;Lợi ích của cổ đông thiểu số (trước 2015);;CHỈ TIÊU NGOẠI BẢNG;Nợ tiềm tàng;Thư tín dụng;Thư tín dụng trả ngay;Thư tín dụng trả chậm;Khác;Bảo lãnh tín dụng;Bảo lãnh vay vốn;Bảo lãnh thanh toán;Bảo lãnh thực hiện hợp đồng;Bảo lãnh dự thầu;Bảo lãnh xuất khẩu;Khác;Cam kết tín dụng;Cam kết giao dịch hối đoái;Cam kết mua ngoại tệ;Cam kết bán ngoại tệ;Cam kết giao dịch hoán đổi;Cam kết giao dịch tương lai;Cam kết cho vay không hủy ngang;Cam kết trong nghiệp vụ L/C;Cam kết khác;Tín dụng growth;Income_statement;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Thu nhập lãi và các khoản thu nhập tương tự;Chi phí lãi và các chi phí tương tự;Thu nhập lãi thuần;Thu nhập từ hoạt động dịch vụ;Chi phí hoạt động dịch vụ;Lãi/Lỗ thuần từ hoạt động dịch vụ;Lãi/(lỗ) thuần từ hoạy động kinh doanh ngoại hối và vàng;Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh;Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư;Thu nhập từ hoạt động khác;Chi phí hoạt động khác;Lãi/(lỗ) thuần từ hoạt động khác;Thu nhập từ góp vốn, mua cổ phần;Tổng thu nhập hoạt động;Chi phí hoạt động;LN thuần từ hoạt động kinh doanh trước CF dự phòng rủi ro tín dụng;Chi phí dự phòng rủi ro tín dụng;Tổng lợi nhuận trước thuế;Chi phí thuế TNDN hiện hành;Chi phí thuế TNDN hoãn lại;Chi phí thuế thu nhập doanh nghiệp;Lợi nhuận sau thuế;Lợi ích của cổ đông thiểu số;Cổ đông của Công ty mẹ;Lãi cơ bản trên cổ phiếu (VND);CF trực tiếp;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Lưu chuyển tiền từ hoạt động kinh doanh;Thu nhập lãi và các khoản thu nhập tương tự nhận được;Chi phí lãi và các chi phí tương tự đã trả;Thu nhập từ hoạt động dịch vụ nhận được;Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh;Thu nhập thuần từ hoạt động kinh doanh ngoại hối và vàng;Thu nhập từ hoạt động kinh doanh chứng khoán;Thu nhập khác;Tiền thu các khoản nợ đã được xử lý, xóa, bù đắp bằng nguồn rủi ro;Tiền chi trả cho nhân viên và hoạt động quản lý, cộng cụ;Tiền thuế thu nhập thực nộp trong kỳ;Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động;Những thay đổi về tài sản hoạt động;Tiền gửi tại NHNN;(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác;(Tăng)/giảm các khoản về kinh doanh chứng khoán;(Tăng)/Giảm các công cụ tài chính phái sinh và các tài sản tài chính khác;(Tăng)/Giảm các khoản cho vay khách hàng;(Tăng)/Giảm lãi, phí phải thu;Tăng/(Giảm) nguồn dự phòng để bù đắp tổn thất các khoản;(Tăng)/Giảm khác về tài sản hoạt động;Những thay đổi về công nợ hoạt động;Tăng/(Giảm) các khoản nợ chính phủ và NHNN;Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác;Tăng/(Giảm) tiền gửi của khách hàng;Tăng/(Giảm) phát hành giấy tờ có giá;Tăng/(Giảm) vốn tài trợ, uỷ thác đầu tư của chính phủ và các TCTD khác;Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác;Tăng/(Giảm) lãi, phí phải trả;Tăng/(Giảm) khác về công nợ hoạt động;Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập DN;Thuế thu nhập doanh nghiệp đã trả;Chi từ các quỹ của TCTD;Thu được từ nợ khó đòi;Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh;Lưu chuyển tiền từ hoạt động đầu tư;Mua sắm TSCĐ;Tiền thu được từ thanh lý, nhượng bán tài sản cố định;Tiền chi từ thanh lý, nhượng bán TSCĐ;Mua sắm Bất động sản đầu tư;Tiền thu từ bán, thanh lý bất động sản đầu tư;Tiền chi ra do bán, thanh lý bất động sản đầu tư;Tiền chi đầu tư, góp vốn vào các đơn vị khác;Tiền thu từ đầu tư, góp vốn vào các đơn vị khác;Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn;Lưu chuyển tiền thuần từ hoạt động đầu tư;Lưu chuyển tiền từ hoạt động tài chính;Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu;Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác;Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác;Cổ tức trả cho cổ đông, lợi nhuận đã chia;Tiền chi ra mua cổ phiếu quỹ;Tiền thu được do bán cổ phiếu quỹ;Lưu chuyển tiền thuần từ hoạt động tài chính;Lưu chuyển tiền thuần trong kỳ;Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ;Điều chỉnh ảnh hưởng của thay đổi tỷ giá;Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ;notes;Công ty Kiểm toán;Loại Ý kiến Kiểm toán;Chứng khoán kinh doanh;Chứng khoán nợ;Trái phiếu chính phủ;Trái phiếu chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Chứng khoán vốn;Chứng khoán Vốn do các TCTD khác phát hành;Chứng khoán Vốn do các TCKT trong nước phát hành;Chứng khoán Vốn nước ngoài;Chứng khoán kinh doanh khác;Dự phòng rủi ro chứng khoán kinh doanh;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Tình trạng niêm yết của các chứng khoán kinh doanh;Chứng khoán nợ;Đã niêm yết;Chưa niêm yết;Chứng khoán vốn;Đã niêm yết;Chưa niêm yết;Chứng khoán kinh doanh khác;Đã niêm yết;Chưa niêm yết;Các khoản cho vay phân theo đối tượng khách hàng;Cho vay các tổ chức kinh tế, cá nhân trong nước;Chiết khấu thương phiếu và giấy tờ có giá;Cho thuê tài chính;Các khoản trả thay khách hàng;Cho vay bằng vốn tài trợ, uỷ thác đầu tư;Cho vay đối với các tổ chức, cá nhân nước ngoài;Cho vay theo chỉ định của Chính phủ;Nợ cho vay được khoanh và nợ chờ xử lý;Các khoản cho vay khác;Các khoản cho vay phân theo ngành;Thương mại;Nông nghiệp và lâm nghiệp;Sản xuất;Công nghiệp chế biến, chế tạo;Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí;Cung cấp nước, quản lý và xử lý rác thải, nước thải;Khai khoáng;Xây dựng;Dịch vụ cộng đồng và cá nhân;Hoạt động phục vụ cá nhân và cộng đồng;Hoạt động các tổ chức và đoàn thể quốc tế;Y tế và hoạt động cứu trợ xã hội;Nghệ thuật, vui chơi, giải trí;Hoạt động hành chính và các dịch vụ hỗ trợ;Hoạt động của Đảng, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm XH bắt buộc;Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất vật chất và dịch vụ tự tiêu dùng của hộ gia đình;Hoạt động dịch vụ khác;Kho bãi,vận tải, viễn thông;Vận tải, kho bãi;Thông tin và truyền thông;Giáo dục và đào tạo;Giáo dục và đào tạo;Hoạt động chuyên môn, khoa học và công nghệ;Bất động sản và tư vấn;Khách sạn và nhà hàng;Dịch vụ tài chính;Các ngành khác;Các khoản cho vay phân loại theo chất lượng nợ cho vay;Nợ đủ tiêu chuẩn;Nợ cần chú ý;Nợ dưới tiêu chuẩn;Nợ nghi ngờ;Nợ xấu có khả năng mất vốn;Các khoản cho vay phân theo thời gian;Cho vay ngắn hạn;Cho vay trung hạn;Cho vay  dài hạn;Các khoản cho vay phân theo tiền tệ;VNĐ;Ngoại tệ và vàng;Các khoản cho vay phân theo vị trí địa lý;TP Hồ Chí Minh;Hà Nội;Đồng bằng sông Cửu Long;Miền trung;Khác;Các khoản cho vay phân theo nhóm khách hàng;Doanh nghiệp nhà nước;Công ty TNHH và cổ phần;Doanh nghiệp nước ngoài;Hợp tác xã và công ty tư nhân;Cá nhân;Khác;Chứng khoán đầu tư;Chứng khoán đầu tư sẵn sàng để bán;Chứng khoán Nợ;Trái phiếu Chính phủ;Trái phiếu do chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Chứng khoán Vốn;Chứng khoán Vốn do các TCTD khác trong nước phát hành;Chứng khoán Vốn do các TCKT trong nước phát hành;Chứng khoán Vốn nước ngoài;Dự phòng rủi ro chứng khoán sẵn sàng để bán;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Chứng khoán đầu tư giữ đến ngày đáo hạn;Chứng khoán nợ;Trái phiếu Chính phủ;Trái phiếu do chính phủ bảo lãnh;Trái phiếu do các TCTD khác trong nước phát hành;Trái phiếu do các TCKT trong nước phát hành;Chứng khoán Nợ nước ngoài;Trái phiếu đặc biệt do VAMC phát hành;Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn;Dự phòng giảm giá;Dự phòng chung;Dự phòng cụ thể;Dự phòng trái phiếu đặc biệt;Các khoản tiền gửi phân loại theo loại tiền gửi;Tiền gửi không kỳ hạn;Tiền gửi có kỳ hạn;Tiền gửi tiết kiệm;Tiền gửi ký quỹ;Tiền gửi cho những mục đích riêng biệt;Các khoản tiền gửi phân theo loại tiền tệ;VNĐ;Ngoại tệ;Các khoản tiền gửi phân theo nhóm khách hàng;Doanh nghiệp nhà nước;Doanh nghiệp tư nhân;Doanh nghiệp nước ngoài;Cá nhân;Khác;Tài sản sinh lãi;Công nợ phải trả lãi;Quỹ của tổ chức tín dụng;Quỹ dự trữ bổ sung vốn điều lệ;Quỹ dự phòng tài chính;Quỹ đầu tư phát triển;Quỹ Khác;Thu nhập lãi và các khoản thu nhập tương tự;Thu nhập lãi cho vay khách hàng;Thu nhập lãi tiền gửi;Thu lãi từ kinh doanh, đầu tư chứng khoán nợ:;Thu lãi từ chứng khoán kinh doanh;Thu lãi từ chứng khoán đầu tư;Thu nhập lãi cho thuê tài chính;Tu khác từ hoạt động tín dụng;Chi phí lãi và các chi phí tương tự;Trả lãi tiền gửi;Trả lãi tiền vay;Trả lãi phát hành trái phiếu và giấy tờ có giá;Chi phí khác cho hoạt động tín dụng;Lãi thuần từ hoạt động dịch vụ;Thu từ dịch vụ thanh toán;Thu từ dịch vụ ngân quỹ;Thu từ nghiệp vụ bảo lãnh;Thu từ nghiệp vụ ủy thác và đại lý;Thu từ hoạt động bảo hiểm;Thu từ dịch vụ môi giới;Thu khác;Chi về dịch vụ thanh toán;Chi về dịch vụ ngân quỹ;Chi về dịch vụ viễn thông;Chi về nghiệp vụ ủy thác và đại lý;Chi từ hoạt động bảo hiểm;Chi từ dịch vụ môi giới;Chi khác;Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối;Thu từ kinh doanh ngoại tệ giao ngay;Thu từ các công cụ tài chính phái sinh tiền tệ;Thu từ giao dịch kinh doanh vàng;Lãi chênh lệch tỷ giá ngoại tệ kinh doanh;Chi về kinh doanh ngoại tệ giao ngay;Chi về các công cụ tài chính phái sinh tiền tệ;Chi về  giao dịch kinh doanh vàng;Lỗ chênh lệch tỷ giá ngoại tệ kinh doanh;Lãi thuần từ mua bán chứng khoán kinh doanh;Thu nhập từ mua bán chứng khoán kinh doanh;Chi phí về mua bán chứng khoán kinh doanh;Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh;Lãi thuần từ mua bán chứng khoán đầu tư;Thu nhập từ mua bán chứng khoán đầu tư;Lãi từ thanh lý các khoản đầu tư dài hạn khác;Chi phí về mua bán chứng khoán đầu tư;Lỗ do thanh lý các khoản đầu tư dài hạn khác;Hoàn nhập dự phòng giảm giá chứng khoán đầu tư sẵn sàng để bán;Hoàn nhập dự phòng giảm giá chứng khoán đầu tư giữ đến ngày đáo hạn;Lãi thuần từ hoạt động khác;Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro;Thu từ thanh lý tài sản cố định;Thu từ nghiệp vụ mua bán nợ;Thu về nghiệp vụ tất toán Trái phiếu VAMC;Thu nhập về các công cụ tài chính phái sinh khác;Thu nhập khác;Chi phí cho nghiệp vụ hoán đổi lãi suất;Chi từ thanh lý tài sản;Chi về nghiệp vụ bán nợ;Chi về các công cụ tài chính phái sinh khác;Chi công tác xã hội;Chi phí khác;Chi phí hoạt động;Chi nộp thuế và các khoản phí, lệ phí;Chi phí cho nhân viên;Chi lương và phụ cấp;Các khoản chi đóng góp theo lương;Chi trợ cấp;Chi công tác xã hội;Chi khác;Chi về tài sản;Chi Khấu hao TSCĐ;Chi khác về tài sản;Chi cho hoạt động quản lý công vụ;Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng;Chi phí dự phòng giảm giá các khoản đầu tư dài hạn và dự phòng nợ khó đòi;Chi dự phòng trợ cấp thôi việc;Chi phí hoạt động khác;CAR
Q2/2020;ACB ;23229;PwC Việt Nam;Chấp nhận toàn phần;396760,42;5518,509;20813,912;25070,38;18188,365;7282,015;-400;635,958;776,995;-141,037;129,009;280990,276;283755,02;-2764,744;0;0;0;54129,458;11139,839;43506,523;-516,904;97,895;0;1,441;0,902;0,539;101,827;-5,373;3756,172;2687,75;4794,622;-2106,872;0;0;0;1068,422;1460,815;-392,393;358,225;364,877;-6,652;5260,626;2983,91;2670,659;58,337;991,638;0;-1443,918;0;396760,42;365927,975;0;2366,296;1206,761;1159,535;330551,052;0;134,393;23090,786;9785,448;5183,358;0;4602,09;0;30832,445;16899,152;16627,373;0;271,779;0;0;0;4595,981;8,397;0;9328,915;0;0;0;0;11810,493;3542,357;0;0;3542,357;8268,136;43,912;0;0;0;0;8224,224;65844,989;65844,989;2791,319;1770,119;61283,551;0;0;0;0;;23229;PwC Việt Nam;Chấp nhận toàn phần;7612,667;-4500,721;3111,946;631,989;-205,33;426,659;152,824;70,908;313,391;82,674;-60,684;21,99;4,382;4102,1;-1767,906;2334,194;-439,53;1894,664;-393,704;20,695;-373,009;1521,655;0;1521,655;0;23229;PwC Việt Nam;Chấp nhận toàn phần;0;7987,179;-4357,592;426,659;437,576;437,576;0;0,982;20,915;-1684,428;-0,053;2831,238;0;0;2268,999;284,741;-129,009;-8961,399;0;-3,655;394,088;0;0;-11066,917;17897,421;96,8;-8,883;-19,288;0;404,005;3988,141;0;-0,115;0;3988,026;0;-50,451;0,526;0;0;0;0;0;0;5,551;-44,374;0;0;-0,6;0;0;0;0;-0,6;3943,052;39609,309;-1,575;43550,786;23229;PwC Việt Nam;Chấp nhận toàn phần;635,958;543,954;543,954;0;0;0;0;233,041;69,934;163,107;0;0;-141,037;-141,037;0;0;776,995;543,954;543,954;0;233,041;134,534;98,507;0;0;0;283755,02;280561,242;82,238;1025,964;0,199;2,898;0;0;0;2082,479;283755,02;51861,791;946,304;24706,212;24706,212;0;0;0;13402,921;6370,916;6370,916;0;0;0;0;0;0;0;2963,645;2963,645;0;779,202;779,202;0;4751,956;2618,181;46,819;175307,073;283755,02;280866,769;969,722;348,663;509,763;1060,103;283755,02;158556,382;16239,596;108959,042;283755,02;276711,899;7043,121;0;0;0;0;0;0;283755,02;1158,417;108349,6;936,308;207,092;172641,488;462,115;54129,458;10622,935;10431,678;10431,678;0;0;0;0;708,161;0;708,161;0;-516,904;-516,904;0;0;43506,523;43506,523;43506,523;0;0;0;0;0;0;0;0;0;0;330551,052;57716,071;55051,207;215700,233;1582,336;501,205;0;0;0;0;0;0;0;0;0;0;0;4595,981;1171,588;3085,342;0;339,051;7612,667;6647,13;95,868;676,248;0;676,248;22,186;171,235;4500,721;4076,664;16,315;401,08;6,662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,908;64,772;-60,833;66,969;313,391;288,281;0;-7,468;0;32,578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1767,906;3,081;801,084;437,41;90,388;2,608;0;270,678;457,58;90,914;366,666;426,132;92,549;-12,52;0;0;0.0000000000
Q3/2020;ACB ;23215;;;418748,315;5824,836;12289,157;29838,744;20262,389;9976,355;-400;4143,804;4277,852;-134,048;42,679;294472,526;297385,546;-2913,02;0;0;0;61864,87;10872,656;51467,407;-475,193;97,963;0;1,441;0,902;0,539;101,827;-5,305;3729,438;2649,067;4817,348;-2168,281;0;0;0;1080,371;1491,242;-410,871;356,499;364,877;-8,378;6087,799;3413,452;3042,487;52,471;1007,602;0;-1428,213;0;418748,315;385829,347;0;17961,521;16864,702;1096,819;334729,38;0;127,949;22887,748;10122,749;5385,872;0;4736,877;0;32918,968;21887,364;21615,585;0;271,779;0;0;0;4595,981;20,348;0;6415,275;0;0;0;0;13536,27;3530,811;1207,763;2323,048;0;10005,459;43,178;2308,138;1718,618;294,906;0;5640,619;0;0;0;0;0;0;0;0;0;;23215;;;7930,86;-4295,859;3635,001;735,773;-244,196;491,577;192,807;17,433;37,526;154,046;-42,811;111,235;0,001;4485,58;-1732,012;2753,568;-161,996;2591,572;-511,134;-5,866;-517;2074,572;0;2074,572;0;23215;;;0;7559,032;-4088,383;491,577;199,066;199,066;0;51,016;59,148;-1648,492;-400,842;2222,122;0;0;-2998,1;-11194,558;86,33;-13630,526;0;-13,72;-456,772;0;0;15595,225;4178,328;-208;-6,444;0;0;19,714;-6406,401;0;-0,19;0;-6406,591;0;-54,749;1,129;0;0;0;0;0;0;0,096;-53,524;0;0;0;0;0;0;0;0;-6460,115;43550,786;11,951;37102,622;23215;;;4143,804;4038,875;4038,875;0;0;0;0;238,621;69,934;168,687;0;0,356;-134,048;-134,048;0;0;0;0;0;0;0;0;0;0;0;0;297385,546;296231,505;74,471;1076,861;0,199;2,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297385,546;294077,818;828,118;830,957;543,425;1105,228;297385,546;168339,796;16056,82;112988,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61864,87;10397,463;10164,495;10164,495;0;0;0;0;708,161;0;708,161;0;-475,193;-475,193;0;0;51467,407;51467,407;51467,407;0;0;0;0;0;0;0;0;0;0;334729,38;61671,637;58281,002;212423,839;1628,782;724,12;0;0;0;0;0;0;0;0;0;0;0;4595,981;1171,588;3085,342;0;339,051;7930,86;6937,406;52,988;721,72;0;721,72;24,962;193,784;4295,859;3870,02;12,985;406,526;6,328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,433;15,57;-5,126;6,989;37,526;0;0;-4,185;0;41,711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1732,012;5,441;798,634;441,164;91,238;1,536;0;264,696;417,75;94,322;323,428;430,666;95,294;-15,773;0;0;0.0000000000
Q4/2020;ACB ;23131;;;444530,104;6967,918;16616,798;31671,245;23311,116;8360,129;0;6167,917;6285,763;-117,846;54,473;308528,625;311478,989;-2950,364;0;0;0;63399,011;10790,432;53048,264;-439,685;99,489;0;2,967;0,856;2,111;101,827;-5,305;3782,753;2716,915;4949,479;-2232,564;0;0;0;1065,838;1495,882;-430,044;348,778;356,358;-7,58;6893,097;3045,69;3638,207;50,724;1115,297;0;-956,821;0;444530,104;409081,941;0;23875,242;15081,349;8793,893;353195,838;0;116,705;22049,697;9844,459;5097,042;0,067;4747,35;0;35448,163;21887,364;21615,585;0;271,779;0;0;0;5741,759;0;0;7819,04;0;0;0;0;15228,56;4585,085;2163,859;2421,226;0;10643,475;75,723;2265,772;1268,613;358,651;0;6674,716;0;0;0;0;0;0;0;0;0;;23131;;;8461,611;-4045,879;4415,732;797,121;-391,415;405,706;198,686;63,524;32,411;136,332;-70,416;65,916;13,43;5195,405;-1763,715;3431,69;-246,961;3184,729;-633,372;-1,814;-635,186;2549,543;0;2549,543;0;23131;;;0;7865,891;-4329,76;405,706;242,911;242,911;0;1,45;63,254;-1956,412;-1187,64;1105,4;0;0;2016,225;-3506,544;-11,794;-14093,443;0;-609,617;329,078;0;0;5913,721;18466,458;-673;-11,244;0;0;384,105;9309,345;0;-0,63;0;9308,715;0;-217,839;0,711;0;-0,5;7,22;0;0;0;11,49;-198,918;0;0;0;-170;0;0;0;-170;8939,797;37102,622;-20,348;46022,071;23131;;;6167,917;5986,742;5986,742;0;0;0;0;285,371;69,933;215,438;0;13,65;-117,846;-117,846;0;0;0;0;0;0;0;0;0;0;0;0;311478,989;310140,226;125,407;1211,208;0,199;1,949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311478,989;309062,564;576,041;212,494;411,284;1216,606;311478,989;180504,214;15849,837;115124,938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63399,011;10350,747;10082,271;10082,271;0;0;0;0;708,161;0;708,161;0;-439,685;-439,685;0;0;53048,264;53048,264;53048,264;0;0;0;0;0;0;0;0;0;0;353195,838;74064,578;60092,054;216733,695;1774,982;530,529;0;0;0;0;0;0;0;0;0;0;0;5741,759;1546,256;3834,678;0;360,825;8461,611;7299,822;41,666;750,753;3,5;747,253;28,293;341,077;4045,879;3610,545;23,082;340,524;71,728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,524;59,938;-12,616;16,202;32,411;0,831;0;-3,928;0;35,508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1763,715;2,819;1155,376;446,825;90,94;1,081;0;616,53;470,265;97,429;372,836;509,113;97,534;-471,392;0;0;0.0000000000
Q1/2021;ACB ;23244;;;449514,732;6037,588;20232,572;27746,394;22292,014;5454,38;0;4419,502;4529,892;-110,39;135,503;320754,992;324311,117;-3556,125;0;0;0;58893,891;10294,062;48932,832;-333,003;99,549;0;2,967;0,856;2,111;101,827;-5,245;3720,662;2664,58;4950,615;-2286,035;0;0;0;1056,082;1504,321;-448,239;216,027;216,519;-0,492;7258,052;3612,343;3071,228;139,775;1028,936;0;-594,23;0;449514,732;411585,397;0;20335,604;12716,189;7619,415;352217,653;0;108,249;20384,044;18539,847;5136,91;0;13402,937;0;37929,335;21887,364;21615,585;0;271,779;0;0;0;5742,084;-2,229;0;10302,116;0;0;0;0;12649,0355;3783,498;1948,952;1834,546;0;8865,5375;70,883;239,6035;1270,373;282,143;0;7002,535;3783,498;0;0;0;0;0;0;3783,498;0;14,1516342;23244;;;8314,894;-3675,322;4639,572;880,105;-254,898;625,207;196,14;113,492;48,939;246,046;-197,099;48,947;3,08;5675,377;-1965,297;3710,08;-605,761;3104,319;-710,036;89,118;-620,918;2483,401;0;2483,401;0;23244;;;0;8881,873;-3631,108;625,207;244,433;244,433;0;-8,77;41,267;-2962,16;-334,019;2856,723;0;0;2560,31;6367,673;-81,03;-12832,128;0;0;-420,302;0;0;-3539,638;-978,185;-1669,999;-8,456;0;0;9009,073;1264,041;0;-0,57;0;1263,471;0;-93,052;0,766;0;0;148,453;0;0;0;3,494;59,661;0;0;0;0;0;0;0;0;1323,132;46022,071;-2,229;47342,974;23244;;;4419,502;4002,087;3499,565;0;502,522;0;0;513,51;147,608;365,902;0;14,295;-110,39;-110,39;0;0;0;0;0;0;0;0;0;0;0;0;324311,117;323048,037;74,011;1187,18;0,199;1,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324311,117;320330,871;1025,989;297,031;798,983;1858,243;324311,117;191173,615;15100,979;118036,523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58893,891;9961,059;9667,426;9667,426;0;0;0;0;626,636;0;626,636;0;-333,003;-333,003;0;0;48932,832;48932,832;48932,832;0;0;0;0;0;0;0;0;0;0;352217,653;75513,384;55774,684;218769,586;1624,621;535,378;0;0;0;0;0;0;0;0;0;0;0;5742,084;1546,256;3834,678;0;361,15;8314,894;7247,255;43,649;726,628;41,05;685,578;27,75;269,612;3675,322;3281,314;35,756;351,437;6,815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113,492;182,4;-76,364;7,456;48,939;0;0;-57,743;0;106,682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1965,297;2,887;1367,946;459,693;92,453;1,189;0;814,611;407,234;94,721;312,513;449,447;100,434;-362,651;0;0;0.0000000000
